order_id,customer_id,restaurant_id,order_date,order_hour,is_weekend,cuisine,order_value,delivery_fee,discount,promo_code,distance_km,traffic_condition,driver_id,delivery_time_min,delivery_rating,weather,status
O001585,C02812,R0556,2024-11-11,5,0,Biryani,83,41,0,NONE,5.57,Moderate,D0465,49.0,2.0,Clear,Delivered
O001586,C03413,R0431,2024-09-28,13,1,Chinese,148,43,30,WELCOME20,5.44,Moderate,D0079,47.0,2.0,Clear,Delivered
O001587,C04834,R0688,2024-11-06,20,0,Chinese,200,19,0,NONE,2.08,Heavy,D0410,36.0,3.0,Rain,Delivered
O001588,C03602,R0042,2024-02-16,15,0,Healthy,470,30,0,NONE,4.35,Low,D0507,29.0,4.0,Clear,Delivered
O001589,C02948,R0172,2024-10-11,21,0,Chinese,124,24,12,SAVE50,2.79,Moderate,D0414,32.0,2.0,Clear,Delivered
O001590,C00435,R0338,2024-05-02,7,0,North Indian,300,46,0,NONE,9.33,Moderate,D0220,48.0,3.0,Clear,Delivered
O001591,C04616,R0785,2024-11-20,19,0,Biryani,158,36,0,NONE,4.21,Heavy,D0155,51.0,4.0,Clear,Delivered
O001592,C03601,R0195,2024-05-18,7,1,Italian,280,31,28,FEST10,3.72,Moderate,D0174,27.0,4.0,Clear,Delivered
O001593,C00842,R0650,2024-01-21,10,1,Desserts,147,30,15,FEST10,3.39,Low,D0146,21.0,3.0,Clear,Delivered
O001594,C02557,R0773,2024-06-03,20,0,Healthy,196,40,20,SAVE50,5.14,Low,D0529,46.0,3.0,Clear,Delivered
O001595,C01587,R0788,2024-10-09,3,0,Biryani,86,44,0,NONE,5.11,Low,D0159,32.0,3.0,Clear,Delivered
O001596,C02591,R0621,2024-07-06,13,1,Chinese,223,33,22,SAVE50,5.73,Low,D0346,71.0,2.0,Rain,Delivered
O001597,C04077,R0664,2024-10-12,22,1,North Indian,238,27,48,WELCOME20,4.3,Heavy,D0297,43.0,3.0,Rain,Delivered
O001598,C03571,R0624,2024-01-14,10,1,Rolls & Wraps,275,29,0,NONE,3.35,Low,,,,Clear,Cancelled
O001599,C04848,R0331,2024-03-07,22,0,North Indian,152,52,15,SAVE50,11.57,Heavy,D0508,83.0,1.0,Clear,Delivered
O001600,C03007,R0029,2024-07-29,11,0,North Indian,79,43,8,SAVE50,4.44,Moderate,D0342,33.0,3.0,Clear,Delivered
O001601,C02652,R0163,2024-05-24,12,0,Chinese,486,26,97,WELCOME20,2.34,Moderate,D0109,34.0,4.0,Clear,Delivered
O001602,C00369,R0237,2024-09-11,19,0,Desserts,206,20,41,WELCOME20,1.97,Low,D0075,34.0,4.0,Clear,Delivered
O001603,C04756,R0799,2024-12-21,0,1,Burgers,192,19,19,SAVE50,1.35,Moderate,D0120,25.0,5.0,Rain,Delivered
O001604,C01379,R0091,2024-09-03,19,0,Seafood,208,30,0,NONE,4.48,Heavy,D0309,47.0,2.0,Clear,Delivered
O001605,C01838,R0307,2024-06-05,21,0,Rolls & Wraps,237,33,0,NONE,4.12,Low,D0413,40.0,3.0,Clear,Delivered
O001606,C02813,R0147,2024-07-21,13,1,Burgers,314,16,63,WELCOME20,2.83,Heavy,D0133,40.0,3.0,Clear,Delivered
O001607,C04932,R0610,2024-12-06,18,0,Rolls & Wraps,104,16,0,NONE,0.69,Low,D0246,23.0,5.0,Clear,Delivered
O001608,C04451,R0389,2024-09-08,13,1,Chinese,216,42,0,NONE,3.69,Heavy,D0130,40.0,3.0,Clear,Delivered
O001609,C01828,R0278,2024-10-27,19,1,Chinese,198,25,40,WELCOME20,4.15,Low,D0005,36.0,2.0,Rain,Delivered
O001610,C02123,R0140,2024-04-22,17,0,North Indian,94,41,0,NONE,10.23,Low,D0027,55.0,2.0,Clear,Delivered
O001611,C00975,R0541,2024-10-05,16,1,Biryani,170,37,0,NONE,3.36,Low,D0451,34.0,3.0,Clear,Delivered
O001612,C02737,R0637,2024-02-22,7,0,Biryani,262,25,0,NONE,2.18,Low,D0443,30.0,4.0,Clear,Delivered
O001613,C02356,R0721,2024-10-07,19,0,Desserts,142,38,0,NONE,5.64,Moderate,D0238,53.0,2.0,Clear,Delivered
O001614,C04098,R0443,2024-11-25,16,0,Mexican,339,31,0,NONE,3.99,Low,D0062,31.0,4.0,Clear,Delivered
O001615,C04270,R0618,2024-12-02,13,0,Cafe,402,58,0,NONE,14.0,Moderate,D0450,82.0,1.0,Clear,Delivered
O001616,C04049,R0740,2024-02-13,16,0,Healthy,351,22,0,NONE,0.62,Moderate,D0156,27.0,3.0,Clear,Delivered
O001617,C02040,R0493,2024-11-06,13,0,North Indian,92,15,9,SAVE50,2.67,Low,D0350,45.0,3.0,Clear,Delivered
O001618,C01166,R0622,2024-02-11,12,1,Pizza,299,38,60,WELCOME20,5.89,Heavy,D0416,44.0,3.0,Clear,Delivered
O001619,C02227,R0564,2024-06-28,9,0,Desserts,177,27,0,NONE,4.49,Low,D0081,28.0,2.0,Clear,Delivered
O001620,C02581,R0389,2024-09-12,12,0,North Indian,90,28,0,NONE,2.58,Heavy,D0217,36.0,4.0,Clear,Delivered
O001621,C03044,R0666,2024-06-30,9,1,Chinese,93,59,0,NONE,8.75,Moderate,D0353,46.0,2.0,Clear,Delivered
O001622,C03442,R0176,2024-05-07,1,0,Italian,238,35,24,SAVE50,6.93,Low,D0531,42.0,3.0,Clear,Delivered
O001623,C00865,R0090,2024-09-12,20,0,Chinese,118,16,12,FEST10,1.4,Moderate,D0444,39.0,3.0,Clear,Delivered
O001624,C04252,R0747,2024-09-04,8,0,Chinese,372,29,0,NONE,0.87,Moderate,D0465,31.0,5.0,Clear,Delivered
O001625,C04349,R0518,2024-08-05,14,0,North Indian,123,15,12,SAVE50,2.94,Heavy,D0138,26.0,4.0,Clear,Delivered
O001626,C03500,R0752,2024-07-16,19,0,Italian,189,22,19,FEST10,2.62,Low,D0435,29.0,5.0,Clear,Delivered
O001627,C02733,R0631,2024-09-21,19,1,Pizza,149,33,30,WELCOME20,3.72,Heavy,D0532,47.0,3.0,Clear,Delivered
O001628,C03215,R0732,2024-05-30,8,0,Korean,79,33,0,NONE,5.41,Moderate,D0563,40.0,3.0,Clear,Delivered
O001629,C00124,R0674,2024-01-27,21,1,North Indian,209,19,0,NONE,2.15,Moderate,D0595,40.0,4.0,Clear,Delivered
O001630,C01748,R0515,2024-07-20,8,1,North Indian,119,27,12,FEST10,1.85,Low,D0302,21.0,3.0,Clear,Delivered
O001631,C02265,R0625,2024-09-27,17,0,Italian,367,15,0,NONE,0.89,Low,D0209,23.0,4.0,Clear,Delivered
O001632,C02433,R0434,2024-04-21,20,1,South Indian,230,52,23,FEST10,14.0,Low,D0591,94.0,1.0,Clear,Delivered
O001633,C03944,R0702,2024-02-22,15,0,Chinese,123,52,0,NONE,14.0,Low,D0207,62.0,2.0,Clear,Delivered
O001634,C04446,R0225,2024-12-05,23,0,Italian,141,39,14,SAVE50,4.16,Low,D0125,44.0,3.0,Rain,Delivered
O001635,C01567,R0012,2024-11-18,19,0,North Indian,143,26,0,NONE,1.07,Moderate,,,,Clear,Cancelled
O001636,C04017,R0223,2024-08-19,13,0,South Indian,174,42,0,NONE,5.22,Low,D0029,49.0,2.0,Clear,Delivered
O001637,C04285,R0301,2024-10-20,8,1,Burgers,148,19,15,SAVE50,2.17,Low,D0525,31.0,4.0,Clear,Delivered
O001638,C02345,R0290,2024-12-22,20,1,Burgers,198,15,20,SAVE50,2.07,Moderate,D0368,41.0,1.0,Rain,Delivered
O001639,C01409,R0120,2024-07-31,21,0,Korean,159,18,16,SAVE50,1.48,Heavy,D0378,27.0,4.0,Clear,Delivered
O001640,C04549,R0795,2024-04-01,19,0,Healthy,139,29,14,SAVE50,0.45,Moderate,D0119,31.0,3.0,Clear,Delivered
O001641,C04643,R0257,2024-08-26,13,0,Biryani,188,17,0,NONE,1.29,Low,D0354,31.0,3.0,Clear,Delivered
O001642,C04571,R0310,2024-12-06,18,0,Desserts,90,29,0,NONE,3.76,Low,D0301,40.0,2.0,Clear,Delivered
O001643,C04337,R0437,2024-09-15,0,1,Biryani,147,24,15,SAVE50,1.53,Low,D0415,45.0,2.0,Rain,Delivered
O001644,C01843,R0554,2024-01-11,14,0,North Indian,267,25,0,NONE,2.72,Moderate,D0534,38.0,3.0,Clear,Delivered
O001645,C01939,R0169,2024-12-07,23,1,South Indian,163,38,0,NONE,3.89,Low,D0060,33.0,4.0,Clear,Delivered
O001646,C02701,R0160,2024-10-08,12,0,Korean,493,28,49,SAVE50,3.91,Low,,,,Rain,Cancelled
O001647,C04259,R0159,2024-05-30,19,0,Biryani,79,25,0,NONE,1.0,Low,D0469,30.0,3.0,Clear,Delivered
O001648,C02169,R0519,2024-12-28,8,1,Cafe,432,17,0,NONE,1.7,Moderate,D0535,27.0,5.0,Rain,Delivered
O001649,C01299,R0464,2024-09-26,20,0,North Indian,213,19,43,WELCOME20,0.48,Moderate,D0538,34.0,4.0,Clear,Delivered
O001650,C03084,R0490,2024-11-04,14,0,Italian,137,15,0,NONE,1.11,Heavy,D0509,39.0,4.0,Clear,Delivered
O001651,C02930,R0219,2024-12-15,13,1,Biryani,96,29,0,NONE,4.13,Heavy,D0051,49.0,2.0,Clear,Delivered
O001652,C02031,R0092,2024-01-15,16,0,Healthy,80,29,0,NONE,3.17,Moderate,D0479,39.0,3.0,Clear,Delivered
O001653,C01065,R0187,2024-10-16,20,0,Biryani,175,44,18,FEST10,5.02,Heavy,D0095,32.0,4.0,Clear,Delivered
O001654,C04132,R0541,2024-05-24,20,0,North Indian,151,45,0,NONE,14.0,Heavy,D0359,83.0,1.0,Clear,Delivered
O001655,C04496,R0581,2024-11-20,13,0,Cafe,352,39,0,NONE,3.23,Heavy,,,,Clear,Cancelled
O001656,C03706,R0055,2024-11-24,19,1,Pizza,134,29,27,WELCOME20,2.76,Low,D0464,41.0,3.0,Clear,Delivered
O001657,C03266,R0260,2024-11-05,13,0,South Indian,135,58,0,NONE,8.23,Low,D0059,65.0,1.0,Clear,Delivered
O001658,C02062,R0646,2024-10-18,15,0,Healthy,79,57,16,WELCOME20,13.88,Low,D0264,64.0,2.0,Clear,Delivered
O001659,C03077,R0052,2024-10-24,19,0,Continental,423,29,0,NONE,5.29,Heavy,D0467,64.0,2.0,Rain,Delivered
O001660,C01498,R0747,2024-04-21,12,1,Chinese,343,42,34,SAVE50,3.51,Moderate,D0166,51.0,3.0,Clear,Delivered
O001661,C03453,R0258,2024-06-01,13,1,Italian,336,15,34,FEST10,2.73,Low,D0133,24.0,3.0,Clear,Delivered
O001662,C02622,R0716,2024-02-13,10,0,Burgers,228,24,0,NONE,1.29,Moderate,D0260,13.0,5.0,Clear,Delivered
O001663,C02739,R0091,2024-11-06,18,0,Biryani,132,25,0,NONE,1.8,Low,D0580,36.0,3.0,Rain,Delivered
O001664,C03443,R0692,2024-08-29,21,0,Continental,97,26,0,NONE,3.23,Low,D0386,46.0,3.0,Clear,Delivered
O001665,C02795,R0019,2024-08-17,21,1,Burgers,340,37,0,NONE,5.61,Heavy,D0480,46.0,2.0,Clear,Delivered
O001666,C02161,R0322,2024-04-02,22,0,North Indian,79,36,0,NONE,7.48,Heavy,D0542,87.0,1.0,Rain,Delivered
O001667,C00078,R0078,2024-08-17,20,1,Seafood,101,18,0,NONE,2.97,Heavy,D0396,43.0,2.0,Clear,Delivered
O001668,C01801,R0234,2024-06-18,15,0,Chinese,162,43,0,NONE,4.57,Low,D0284,40.0,3.0,Clear,Delivered
O001669,C01998,R0740,2024-12-30,20,0,Healthy,230,23,23,SAVE50,0.62,Heavy,D0097,31.0,5.0,Clear,Delivered
O001670,C03906,R0518,2024-11-18,12,0,Italian,148,20,0,NONE,0.91,Heavy,D0136,18.0,5.0,Clear,Delivered
O001671,C02788,R0097,2024-07-15,17,0,Desserts,218,30,0,NONE,4.73,Low,D0594,33.0,3.0,Clear,Delivered
O001672,C02378,R0028,2024-10-29,21,0,Burgers,135,32,0,NONE,6.15,Low,D0052,53.0,3.0,Clear,Delivered
O001673,C04241,R0332,2024-03-02,18,1,South Indian,120,31,0,NONE,4.12,Low,D0595,29.0,4.0,Clear,Delivered
O001674,C02903,R0306,2024-02-08,18,0,South Indian,240,26,24,SAVE50,2.69,Low,D0493,28.0,4.0,Clear,Delivered
O001675,C00581,R0395,2024-08-24,19,1,North Indian,193,35,0,NONE,4.55,Heavy,D0114,53.0,1.0,Clear,Delivered
O001676,C02563,R0141,2024-09-28,20,1,Chinese,132,27,26,WELCOME20,2.72,Heavy,,,,Clear,Cancelled
O001677,C03343,R0471,2024-01-21,8,1,Seafood,342,42,34,SAVE50,3.56,Moderate,,,,Clear,Cancelled
O001678,C01037,R0212,2024-03-16,13,1,South Indian,84,44,8,SAVE50,14.0,Heavy,D0551,92.0,1.0,Clear,Delivered
O001679,C02827,R0315,2024-07-20,22,1,Biryani,427,44,43,SAVE50,5.46,Moderate,D0458,55.0,1.0,Clear,Delivered
O001680,C04157,R0228,2024-01-24,22,0,North Indian,79,27,8,SAVE50,1.97,Heavy,D0423,26.0,4.0,Clear,Delivered
O001681,C01193,R0669,2024-06-07,18,0,Biryani,170,20,0,NONE,2.53,Moderate,D0336,43.0,3.0,Rain,Delivered
O001682,C03397,R0298,2024-06-29,13,1,Chinese,154,27,0,NONE,2.5,Low,D0155,31.0,3.0,Clear,Delivered
O001683,C02869,R0125,2024-12-08,21,1,Biryani,301,18,0,NONE,2.23,Heavy,D0276,33.0,3.0,Clear,Delivered
O001684,C04637,R0579,2024-04-28,21,1,South Indian,176,60,18,SAVE50,14.0,Moderate,D0223,95.0,1.0,Clear,Delivered
O001685,C04666,R0123,2024-03-04,13,0,South Indian,207,31,0,NONE,3.98,Low,D0023,47.0,3.0,Rain,Delivered
O001686,C00446,R0512,2024-01-04,20,0,Mexican,116,24,0,NONE,0.95,Heavy,D0510,25.0,3.0,Clear,Delivered
O001687,C02564,R0077,2024-02-15,22,0,North Indian,233,26,0,NONE,3.11,Low,D0203,41.0,3.0,Clear,Delivered
O001688,C03569,R0655,2024-10-07,14,0,Seafood,264,57,53,WELCOME20,14.0,Heavy,D0081,95.0,1.0,Clear,Delivered
O001689,C01056,R0098,2024-06-15,8,1,Biryani,125,15,0,NONE,1.32,Low,D0491,31.0,3.0,Clear,Delivered
O001690,C00389,R0741,2024-03-15,20,0,North Indian,79,21,8,SAVE50,0.86,Low,D0479,42.0,2.0,Clear,Delivered
O001691,C00395,R0393,2024-12-12,19,0,Burgers,137,26,14,FEST10,2.81,Low,D0109,22.0,3.0,Clear,Delivered
O001692,C02967,R0486,2024-10-21,20,0,Italian,79,32,8,SAVE50,3.17,Low,D0122,30.0,3.0,Clear,Delivered
O001693,C04155,R0513,2024-02-12,19,0,North Indian,79,16,8,SAVE50,2.92,Moderate,D0097,53.0,2.0,Rain,Delivered
O001694,C04339,R0702,2024-04-10,14,0,Italian,260,41,26,SAVE50,5.05,Heavy,D0032,51.0,2.0,Clear,Delivered
O001695,C03153,R0538,2024-11-13,22,0,Desserts,188,34,0,NONE,4.51,Low,D0245,28.0,4.0,Clear,Delivered
O001696,C02973,R0627,2024-09-15,19,1,Pizza,114,22,0,NONE,1.24,Heavy,D0053,42.0,3.0,Rain,Delivered
O001697,C01124,R0246,2024-12-15,17,1,South Indian,259,25,0,NONE,3.87,Moderate,D0361,39.0,4.0,Clear,Delivered
O001698,C01489,R0656,2024-01-29,18,0,South Indian,79,62,8,SAVE50,7.28,Low,D0283,52.0,1.0,Rain,Delivered
O001699,C04316,R0412,2024-10-16,20,0,South Indian,150,42,15,FEST10,3.63,Low,D0004,27.0,3.0,Clear,Delivered
O001700,C04069,R0126,2024-01-29,18,0,North Indian,79,27,16,WELCOME20,3.44,Low,D0319,33.0,4.0,Clear,Delivered
O001701,C04045,R0360,2024-05-05,8,1,Chinese,214,23,21,SAVE50,2.21,Low,D0212,46.0,2.0,Rain,Delivered
O001702,C04274,R0626,2024-10-07,12,0,Healthy,277,35,28,SAVE50,5.52,Moderate,D0162,43.0,4.0,Clear,Delivered
O001703,C01754,R0708,2024-09-22,17,1,Biryani,245,57,0,NONE,14.0,Low,D0277,65.0,3.0,Clear,Delivered
O001704,C00293,R0468,2024-01-01,10,0,North Indian,144,33,0,NONE,3.5,Heavy,D0140,42.0,2.0,Clear,Delivered
O001705,C04132,R0019,2024-03-16,21,1,Biryani,249,28,0,NONE,4.7,Moderate,D0299,41.0,3.0,Clear,Delivered
O001706,C01717,R0062,2024-10-18,20,0,North Indian,288,19,0,NONE,1.05,Heavy,D0462,23.0,5.0,Clear,Delivered
O001707,C03670,R0757,2024-02-17,20,1,North Indian,108,41,0,NONE,5.26,Low,D0073,76.0,1.0,Rain,Delivered
O001708,C01029,R0190,2024-05-02,15,0,South Indian,207,17,21,SAVE50,2.06,Moderate,D0114,27.0,3.0,Clear,Delivered
O001709,C02616,R0049,2024-03-09,12,1,Pizza,264,32,0,NONE,3.77,Moderate,D0557,43.0,2.0,Clear,Delivered
O001710,C00954,R0128,2024-02-11,20,1,South Indian,161,27,32,WELCOME20,2.45,Low,D0184,38.0,3.0,Rain,Delivered
O001711,C01547,R0756,2024-11-09,13,1,Chinese,362,29,36,SAVE50,0.63,Heavy,D0207,23.0,4.0,Clear,Delivered
O001712,C01603,R0330,2024-01-24,18,0,Biryani,126,26,13,SAVE50,2.46,Moderate,D0235,41.0,3.0,Rain,Delivered
O001713,C04097,R0032,2024-07-19,12,0,South Indian,101,31,0,NONE,3.3,Moderate,D0396,38.0,4.0,Clear,Delivered
O001714,C02907,R0559,2024-09-15,23,1,South Indian,219,37,0,NONE,10.69,Heavy,D0284,66.0,1.0,Clear,Delivered
O001715,C02604,R0682,2024-01-22,19,0,Biryani,167,17,17,SAVE50,1.02,Heavy,D0504,27.0,4.0,Clear,Delivered
O001716,C01533,R0689,2024-08-24,22,1,South Indian,205,29,41,WELCOME20,3.29,Moderate,D0583,49.0,2.0,Rain,Delivered
O001717,C04423,R0538,2024-05-05,22,1,Continental,274,29,55,WELCOME20,2.8,Low,D0025,24.0,3.0,Clear,Delivered
O001718,C01655,R0362,2024-11-07,11,0,Biryani,172,27,17,SAVE50,0.95,Moderate,D0126,12.0,5.0,Clear,Delivered
O001719,C04192,R0537,2024-10-25,20,0,North Indian,79,22,0,NONE,2.11,Moderate,D0536,40.0,2.0,Clear,Delivered
O001720,C04853,R0585,2024-10-23,15,0,Biryani,94,30,0,NONE,3.23,Low,D0257,35.0,4.0,Clear,Delivered
O001721,C02937,R0417,2024-05-29,19,0,North Indian,231,40,0,NONE,5.37,Heavy,D0530,47.0,4.0,Clear,Delivered
O001722,C00260,R0122,2024-11-03,15,1,Cafe,312,38,0,NONE,13.07,Low,D0337,68.0,2.0,Clear,Delivered
O001723,C04568,R0547,2024-08-23,7,0,Burgers,130,27,0,NONE,2.09,Moderate,D0037,21.0,3.0,Clear,Delivered
O001724,C00433,R0352,2024-05-21,19,0,Desserts,150,38,0,NONE,3.9,Heavy,D0396,47.0,4.0,Clear,Delivered
O001725,C03441,R0617,2024-01-31,16,0,Pizza,250,28,0,NONE,4.07,Low,D0044,35.0,3.0,Clear,Delivered
O001726,C04932,R0662,2024-01-26,9,0,Desserts,79,20,8,SAVE50,2.87,Low,D0088,32.0,3.0,Rain,Delivered
O001727,C03456,R0558,2024-04-04,19,0,Italian,392,40,78,WELCOME20,5.8,Low,D0303,44.0,3.0,Clear,Delivered
O001728,C03037,R0583,2024-04-21,10,1,South Indian,120,29,0,NONE,2.94,Moderate,,,,Clear,Cancelled
O001729,C02558,R0539,2024-12-10,21,0,North Indian,113,29,0,NONE,1.69,Heavy,D0033,23.0,3.0,Clear,Delivered
O001730,C00793,R0139,2024-12-31,3,0,Mexican,230,59,0,NONE,14.0,Moderate,,,,Clear,Cancelled
O001731,C04239,R0136,2024-02-24,14,1,Healthy,88,21,0,NONE,1.25,Low,D0060,24.0,5.0,Clear,Delivered
O001732,C00290,R0286,2024-12-14,13,1,Korean,194,26,39,WELCOME20,1.05,Low,D0511,23.0,5.0,Clear,Delivered
O001733,C00830,R0650,2024-09-21,21,1,Biryani,201,24,0,NONE,2.51,Heavy,D0477,27.0,3.0,Clear,Delivered
O001734,C03824,R0603,2024-07-05,20,0,North Indian,173,16,0,NONE,2.77,Low,,,,Clear,Cancelled
O001735,C00308,R0071,2024-12-18,12,0,Burgers,373,29,0,NONE,2.04,Moderate,D0539,24.0,2.0,Clear,Delivered
O001736,C02293,R0558,2024-09-23,13,0,Seafood,480,34,96,WELCOME20,4.73,Heavy,D0502,46.0,3.0,Clear,Delivered
O001737,C02704,R0173,2024-08-10,19,1,Italian,145,37,0,NONE,3.79,Heavy,D0276,47.0,3.0,Clear,Delivered
O001738,C00417,R0277,2024-03-19,22,0,Chinese,125,19,0,NONE,1.23,Low,D0283,42.0,2.0,Clear,Delivered
O001739,C01758,R0626,2024-04-01,14,0,Pizza,149,43,0,NONE,6.41,Low,D0002,45.0,3.0,Clear,Delivered
O001740,C04619,R0207,2024-12-05,20,0,Desserts,80,51,0,NONE,7.96,Heavy,D0395,66.0,1.0,Rain,Delivered
O001741,C00237,R0501,2024-03-21,19,0,Pizza,220,18,0,NONE,2.3,Heavy,D0577,45.0,3.0,Clear,Delivered
O001742,C01630,R0261,2024-01-13,19,1,South Indian,108,31,11,SAVE50,3.64,Low,D0349,53.0,3.0,Clear,Delivered
O001743,C04142,R0386,2024-04-09,12,0,Cafe,116,26,0,NONE,4.7,Heavy,D0014,39.0,3.0,Clear,Delivered
O001744,C01637,R0049,2024-06-28,6,0,South Indian,258,24,26,SAVE50,1.41,Low,D0380,24.0,4.0,Clear,Delivered
O001745,C04372,R0618,2024-05-22,15,0,Italian,419,35,42,SAVE50,14.0,Moderate,D0232,60.0,2.0,Clear,Delivered
O001746,C03885,R0263,2024-12-12,18,0,Seafood,326,41,65,WELCOME20,3.77,Moderate,D0103,32.0,5.0,Clear,Delivered
O001747,C03260,R0594,2024-06-05,15,0,Rolls & Wraps,106,41,0,NONE,4.94,Low,D0057,29.0,4.0,Clear,Delivered
O001748,C00316,R0112,2024-11-28,14,0,Biryani,215,18,0,NONE,1.66,Heavy,D0397,44.0,2.0,Clear,Delivered
O001749,C01413,R0472,2024-08-10,12,1,South Indian,134,23,0,NONE,2.81,Low,D0055,33.0,3.0,Clear,Delivered
O001750,C01917,R0665,2024-07-14,21,1,Biryani,79,36,0,NONE,14.0,Moderate,D0520,91.0,1.0,Clear,Delivered
O001751,C04459,R0075,2024-03-01,10,0,Mexican,480,26,0,NONE,0.74,Low,D0407,38.0,2.0,Rain,Delivered
O001752,C01930,R0562,2024-04-11,0,0,Biryani,162,18,16,FEST10,2.29,Low,D0388,36.0,4.0,Clear,Delivered
O001753,C02624,R0800,2024-11-20,8,0,Cafe,79,26,16,WELCOME20,4.87,Low,D0514,24.0,3.0,Clear,Delivered
O001754,C01040,R0084,2024-10-18,15,0,Chinese,233,44,0,NONE,3.38,Low,,,,Clear,Cancelled
O001755,C01892,R0386,2024-06-16,18,1,Pizza,158,33,0,NONE,5.56,Low,D0309,36.0,5.0,Clear,Delivered
O001756,C03066,R0526,2024-12-04,19,0,South Indian,240,17,0,NONE,1.05,Heavy,D0280,26.0,3.0,Clear,Delivered
O001757,C01064,R0388,2024-11-02,18,1,Italian,334,38,0,NONE,4.08,Low,D0302,35.0,3.0,Clear,Delivered
O001758,C00990,R0604,2024-02-11,19,1,North Indian,183,51,18,SAVE50,14.0,Heavy,D0503,95.0,1.0,Clear,Delivered
O001759,C01513,R0024,2024-08-14,9,0,North Indian,122,44,0,NONE,3.8,Moderate,D0344,37.0,3.0,Clear,Delivered
O001760,C00224,R0074,2024-10-25,14,0,Chinese,79,30,8,SAVE50,3.65,Low,D0208,55.0,1.0,Rain,Delivered
O001761,C00876,R0196,2024-10-29,19,0,Rolls & Wraps,400,40,0,NONE,5.82,Moderate,D0405,53.0,2.0,Clear,Delivered
O001762,C03883,R0141,2024-02-04,13,1,Chinese,263,29,53,WELCOME20,2.72,Low,D0403,42.0,2.0,Rain,Delivered
O001763,C00921,R0332,2024-03-24,12,1,Seafood,201,23,20,FEST10,2.48,Moderate,D0366,33.0,2.0,Clear,Delivered
O001764,C02920,R0140,2024-06-03,12,0,Rolls & Wraps,135,23,0,NONE,1.33,Moderate,D0063,45.0,2.0,Rain,Delivered
O001765,C02173,R0577,2024-04-04,13,0,South Indian,258,22,0,NONE,1.25,Heavy,D0018,38.0,2.0,Clear,Delivered
O001766,C02161,R0178,2024-02-10,0,1,North Indian,142,20,0,NONE,1.85,Low,D0249,27.0,4.0,Rain,Delivered
O001767,C00157,R0236,2024-08-23,21,0,Continental,369,27,0,NONE,3.44,Heavy,D0444,62.0,2.0,Rain,Delivered
O001768,C03750,R0139,2024-07-08,11,0,Chinese,234,32,23,SAVE50,3.53,Low,,,,Clear,Cancelled
O001769,C01226,R0748,2024-02-28,21,0,South Indian,99,37,0,NONE,3.23,Heavy,D0220,30.0,3.0,Clear,Delivered
O001770,C04641,R0457,2024-08-07,7,0,North Indian,139,43,14,SAVE50,3.94,Moderate,D0199,41.0,3.0,Rain,Delivered
O001771,C01697,R0763,2024-01-24,12,0,Biryani,138,22,0,NONE,2.17,Heavy,D0455,51.0,2.0,Rain,Delivered
O001772,C00672,R0606,2024-05-23,17,0,Rolls & Wraps,171,16,17,SAVE50,2.95,Moderate,D0406,48.0,3.0,Rain,Delivered
O001773,C01147,R0707,2024-10-23,10,0,Burgers,106,25,0,NONE,2.33,Moderate,D0256,39.0,2.0,Clear,Delivered
O001774,C03309,R0499,2024-11-28,23,0,Pizza,276,26,0,NONE,4.47,Heavy,D0097,31.0,4.0,Clear,Delivered
O001775,C00884,R0371,2024-04-01,18,0,Desserts,126,25,0,NONE,1.38,Low,D0061,25.0,3.0,Clear,Delivered
O001776,C04520,R0652,2024-11-17,20,1,Rolls & Wraps,104,17,0,NONE,2.37,Low,D0403,49.0,2.0,Clear,Delivered
O001777,C01847,R0300,2024-11-29,12,0,Continental,226,62,23,SAVE50,14.0,Moderate,D0277,93.0,1.0,Rain,Delivered
O001778,C00142,R0494,2024-08-14,11,0,Chinese,175,31,0,NONE,3.63,Heavy,D0320,53.0,2.0,Rain,Delivered
O001779,C01433,R0641,2024-12-26,21,0,Biryani,145,61,0,NONE,14.0,Heavy,D0043,75.0,3.0,Clear,Delivered
O001780,C02174,R0350,2024-04-02,12,0,North Indian,447,38,45,FEST10,3.09,Moderate,D0484,24.0,5.0,Clear,Delivered
O001781,C01678,R0467,2024-01-27,14,1,Chinese,437,16,87,WELCOME20,2.41,Heavy,D0370,42.0,2.0,Clear,Delivered
O001782,C03648,R0387,2024-11-11,20,0,Chinese,103,21,0,NONE,0.9,Low,D0418,27.0,3.0,Clear,Delivered
O001783,C03412,R0122,2024-07-02,12,0,South Indian,537,46,50,SAVE50,9.16,Heavy,,,,Clear,Cancelled
O001784,C01070,R0631,2024-05-09,19,0,Rolls & Wraps,132,19,0,NONE,2.58,Heavy,D0389,40.0,2.0,Clear,Delivered
O001785,C00718,R0096,2024-01-21,22,1,Italian,84,44,8,SAVE50,3.64,Low,D0538,45.0,3.0,Clear,Delivered
O001786,C01148,R0163,2024-01-25,17,0,Mexican,422,31,0,NONE,5.13,Low,D0188,37.0,4.0,Clear,Delivered
O001787,C04451,R0454,2024-02-04,12,1,Chinese,122,43,0,NONE,11.63,Low,D0465,93.0,1.0,Rain,Delivered
O001788,C00959,R0779,2024-03-09,22,1,Pizza,155,29,0,NONE,1.17,Low,D0128,32.0,4.0,Clear,Delivered
O001789,C00367,R0203,2024-12-22,21,1,Pizza,344,15,0,NONE,2.44,Heavy,D0182,33.0,4.0,Clear,Delivered
