customer_id,zone,signup_date,loyalty_tier
C01867,BTM Layout,2024-03-12,Silver
C01868,Indiranagar,2023-07-02,Gold
C01869,Jayanagar,2023-03-11,Gold
C01870,Malleshwaram,2023-07-15,Bronze
C01871,Whitefield,2023-06-16,Bronze
C01872,HSR Layout,2024-02-08,Bronze
C01873,Yelahanka,2023-01-16,Silver
C01874,Yelahanka,2023-06-25,Bronze
C01875,Hebbal,2024-02-19,Bronze
C01876,Rajajinagar,2023-10-15,Bronze
C01877,Indiranagar,2024-04-09,Silver
C01878,Whitefield,2024-04-23,Bronze
C01879,Jayanagar,2024-12-05,Bronze
C01880,Jayanagar,2024-09-02,Gold
C01881,Jayanagar,2023-06-16,Silver
C01882,Electronic City,2024-05-20,Silver
C01883,HSR Layout,2024-04-02,Bronze
C01884,Marathahalli,2024-03-09,Bronze
C01885,Whitefield,2024-08-06,Silver
C01886,Whitefield,2023-04-18,Silver
C01887,Koramangala,2023-10-01,Silver
C01888,Indiranagar,2024-08-18,Bronze
C01889,Malleshwaram,2024-10-13,Silver
C01890,HSR Layout,2023-01-28,Silver
C01891,Indiranagar,2023-12-11,Bronze
C01892,Rajajinagar,2023-07-12,Bronze
C01893,Jayanagar,2023-05-03,Bronze
C01894,Koramangala,2023-02-11,Gold
C01895,Whitefield,2024-01-28,Bronze
C01896,Indiranagar,2024-05-02,Bronze
C01897,Electronic City,2024-01-23,Silver
C01898,Indiranagar,2023-09-26,Gold
C01899,Koramangala,2024-07-17,Gold
C01900,Koramangala,2024-04-20,Silver
C01901,Electronic City,2024-10-25,Silver
C01902,Koramangala,2023-09-11,Bronze
C01903,Malleshwaram,2023-06-24,Bronze
C01904,Koramangala,2023-11-29,Silver
C01905,Electronic City,2024-01-06,Bronze
C01906,HSR Layout,2023-12-01,Bronze
C01907,HSR Layout,2024-08-30,Silver
C01908,Koramangala,2023-02-03,Gold
C01909,Rajajinagar,2024-01-21,Bronze
C01910,Hebbal,2023-11-11,Gold
C01911,Koramangala,2023-06-03,Bronze
C01912,Indiranagar,2024-04-12,Bronze
C01913,Hebbal,2024-08-07,Silver
C01914,Jayanagar,2024-02-03,Silver
C01915,Koramangala,2023-03-04,Bronze
C01916,Indiranagar,2023-02-24,Gold
C01917,Electronic City,2023-11-04,Silver
C01918,Marathahalli,2024-05-02,Silver
C01919,Electronic City,2023-08-17,Silver
C01920,BTM Layout,2023-08-14,Bronze
C01921,Jayanagar,2024-09-19,Bronze
C01922,Whitefield,2023-01-11,Bronze
C01923,HSR Layout,2023-02-28,Silver
C01924,Whitefield,2023-04-24,Bronze
C01925,Indiranagar,2024-12-19,Gold
C01926,Koramangala,2023-12-30,Silver
C01927,Whitefield,2023-04-26,Gold
C01928,Marathahalli,2023-08-15,Gold
C01929,Koramangala,2024-12-08,Gold
C01930,HSR Layout,2024-05-21,Bronze
C01931,Electronic City,2023-06-13,Bronze
C01932,Electronic City,2023-06-25,Bronze
C01933,Rajajinagar,2023-02-24,Bronze
C01934,Malleshwaram,2024-07-18,Silver
C01935,Marathahalli,2023-04-11,Bronze
C01936,Koramangala,2023-07-29,Bronze
C01937,HSR Layout,2023-09-12,Silver
C01938,Electronic City,2024-03-29,Gold
C01939,Indiranagar,2024-03-18,Silver
C01940,Koramangala,2024-08-06,Bronze
C01941,Indiranagar,2023-08-06,Bronze
C01942,HSR Layout,2023-10-09,Bronze
C01943,HSR Layout,2023-10-11,Bronze
C01944,Indiranagar,2023-02-04,Gold
C01945,Malleshwaram,2024-06-22,Bronze
C01946,BTM Layout,2024-01-26,Bronze
C01947,Indiranagar,2023-12-14,Gold
C01948,BTM Layout,2024-12-27,Bronze
C01949,Koramangala,2023-05-11,Bronze
C01950,BTM Layout,2024-12-08,Gold
C01951,BTM Layout,2024-05-11,Bronze
C01952,Koramangala,2023-06-11,Gold
C01953,Rajajinagar,2024-05-10,Silver
C01954,Yelahanka,2024-07-05,Silver
C01955,Hebbal,2023-09-22,Silver
C01956,Yelahanka,2023-09-09,Silver
C01957,Jayanagar,2024-09-01,Bronze
C01958,Koramangala,2023-04-27,Bronze
C01959,Malleshwaram,2023-01-10,Silver
C01960,Electronic City,2024-05-01,Silver
C01961,Electronic City,2024-10-23,Bronze
C01962,HSR Layout,2024-01-01,Silver
C01963,Electronic City,2023-04-09,Bronze
C01964,Koramangala,2024-01-29,Silver
C01965,Marathahalli,2023-07-03,Bronze
C01966,Koramangala,2024-08-26,Bronze
C01967,Marathahalli,2024-03-22,Bronze
C01968,Malleshwaram,2023-09-03,Gold
C01969,HSR Layout,2024-03-31,Bronze
C01970,Jayanagar,2024-05-01,Silver
C01971,Whitefield,2024-05-10,Gold
C01972,BTM Layout,2023-09-25,Bronze
C01973,Marathahalli,2024-02-21,Silver
C01974,Whitefield,2023-02-01,Bronze
C01975,Indiranagar,2023-10-22,Silver
C01976,Indiranagar,2023-10-03,Gold
C01977,HSR Layout,2024-01-26,Bronze
C01978,BTM Layout,2024-11-24,Silver
C01979,Marathahalli,2024-11-27,Bronze
C01980,Indiranagar,2023-12-19,Bronze
C01981,Malleshwaram,2024-04-16,Silver
C01982,Whitefield,2023-03-21,Bronze
C01983,Malleshwaram,2023-12-19,Bronze
C01984,Indiranagar,2024-05-17,Bronze
C01985,Electronic City,2024-05-13,Bronze
C01986,BTM Layout,2024-12-04,Bronze
C01987,Indiranagar,2023-12-07,Silver
C01988,Marathahalli,2024-10-24,Bronze
C01989,Yelahanka,2024-12-15,Bronze
C01990,Koramangala,2024-02-22,Gold
C01991,Koramangala,2023-03-08,Gold
C01992,Marathahalli,2023-10-02,Gold
C01993,Whitefield,2024-07-12,Bronze
C01994,Koramangala,2024-02-28,Silver
C01995,HSR Layout,2024-11-14,Silver
C01996,Rajajinagar,2024-08-18,Silver
C01997,Whitefield,2023-02-16,Silver
C01998,Whitefield,2024-09-20,Bronze
C01999,Malleshwaram,2023-09-18,Silver
C02000,Jayanagar,2024-08-20,Silver
C02001,Malleshwaram,2024-01-06,Silver
C02002,HSR Layout,2023-11-29,Bronze
C02003,BTM Layout,2023-02-22,Bronze
C02004,Electronic City,2023-03-28,Bronze
C02005,Koramangala,2024-03-10,Bronze
C02006,Hebbal,2024-02-20,Bronze
C02007,HSR Layout,2024-02-10,Bronze
C02008,Koramangala,2023-04-25,Bronze
C02009,Koramangala,2024-01-08,Gold
C02010,Marathahalli,2023-02-14,Silver
C02011,Koramangala,2023-04-16,Silver
C02012,Whitefield,2023-12-31,Bronze
C02013,Koramangala,2024-03-26,Bronze
C02014,HSR Layout,2024-04-23,Gold
C02015,HSR Layout,2024-12-17,Bronze
C02016,Jayanagar,2024-09-15,Bronze
C02017,Indiranagar,2023-10-05,Gold
C02018,Koramangala,2024-07-25,Gold
C02019,Electronic City,2023-03-11,Bronze
C02020,Whitefield,2024-09-17,Bronze
C02021,Electronic City,2023-10-10,Bronze
C02022,Koramangala,2024-07-08,Bronze
C02023,Koramangala,2024-12-09,Silver
C02024,Indiranagar,2024-05-28,Bronze
C02025,HSR Layout,2024-11-02,Bronze
C02026,HSR Layout,2023-01-08,Silver
C02027,Malleshwaram,2023-05-05,Silver
C02028,Whitefield,2024-04-02,Bronze
C02029,Jayanagar,2024-01-30,Gold
C02030,Electronic City,2023-03-29,Gold
C02031,Koramangala,2024-06-08,Silver
C02032,Jayanagar,2023-02-12,Bronze
C02033,Whitefield,2024-12-24,Bronze
C02034,HSR Layout,2023-04-25,Gold
C02035,Koramangala,2023-11-22,Gold
C02036,Rajajinagar,2024-08-24,Bronze
C02037,BTM Layout,2024-01-11,Bronze
C02038,Koramangala,2024-06-27,Silver
C02039,Electronic City,2024-05-28,Silver
C02040,Rajajinagar,2024-11-23,Gold
C02041,Whitefield,2023-12-05,Bronze
C02042,Rajajinagar,2024-12-15,Bronze
C02043,Electronic City,2024-01-13,Bronze
C02044,BTM Layout,2024-10-14,Silver
C02045,Yelahanka,2024-06-18,Bronze
C02046,Koramangala,2023-04-08,Bronze
C02047,HSR Layout,2024-04-14,Bronze
C02048,Jayanagar,2024-10-03,Silver
C02049,Koramangala,2023-04-04,Silver
C02050,Whitefield,2024-09-04,Bronze
C02051,Yelahanka,2023-03-18,Silver
C02052,Koramangala,2024-09-27,Bronze
C02053,HSR Layout,2024-07-29,Silver
C02054,Malleshwaram,2023-04-21,Silver
C02055,Whitefield,2024-06-14,Silver
C02056,HSR Layout,2023-03-27,Silver
C02057,Yelahanka,2024-02-19,Gold
C02058,HSR Layout,2024-11-05,Bronze
C02059,Koramangala,2023-05-31,Bronze
C02060,Koramangala,2023-05-07,Silver
C02061,BTM Layout,2023-11-05,Bronze
C02062,Indiranagar,2023-09-27,Bronze
C02063,Jayanagar,2023-02-05,Bronze
C02064,Koramangala,2023-11-29,Silver
C02065,HSR Layout,2023-07-09,Silver
C02066,BTM Layout,2023-04-01,Bronze
C02067,Jayanagar,2023-07-21,Silver
C02068,Yelahanka,2023-01-16,Silver
C02069,Indiranagar,2024-10-29,Bronze
C02070,Jayanagar,2024-12-26,Bronze
C02071,Malleshwaram,2023-09-26,Silver
C02072,HSR Layout,2024-10-01,Gold
C02073,Indiranagar,2023-12-03,Silver
C02074,Malleshwaram,2024-10-28,Gold
C02075,Whitefield,2023-05-07,Bronze
C02076,Jayanagar,2023-07-27,Bronze
C02077,Yelahanka,2024-06-24,Silver
C02078,Indiranagar,2023-06-10,Silver
C02079,Whitefield,2024-08-24,Bronze
C02080,Koramangala,2023-11-07,Bronze
C02081,HSR Layout,2023-10-22,Bronze
C02082,Indiranagar,2023-11-27,Bronze
C02083,Marathahalli,2024-08-05,Silver
C02084,Indiranagar,2023-01-05,Silver
C02085,Marathahalli,2024-07-02,Silver
C02086,Indiranagar,2024-07-22,Bronze
C02087,Whitefield,2024-08-22,Bronze
C02088,Whitefield,2024-12-28,Bronze
C02089,Marathahalli,2024-07-25,Gold
C02090,HSR Layout,2024-01-21,Bronze
C02091,Whitefield,2023-12-07,Bronze
C02092,Malleshwaram,2023-10-11,Silver
C02093,Electronic City,2024-08-26,Bronze
C02094,Indiranagar,2023-10-14,Silver
C02095,Hebbal,2024-02-23,Silver
C02096,Whitefield,2023-03-12,Bronze
C02097,Koramangala,2023-08-20,Bronze
C02098,Jayanagar,2023-07-14,Bronze
C02099,Koramangala,2023-11-14,Silver
C02100,Indiranagar,2024-01-02,Bronze
C02101,Marathahalli,2024-06-07,Bronze
C02102,Koramangala,2023-11-12,Gold
C02103,Rajajinagar,2023-04-20,Bronze
C02104,BTM Layout,2024-02-02,Bronze
C02105,Electronic City,2023-02-09,Silver
C02106,Marathahalli,2024-09-11,Silver
C02107,Marathahalli,2024-07-16,Bronze
C02108,Yelahanka,2023-06-14,Silver
C02109,Whitefield,2023-07-12,Bronze
C02110,Indiranagar,2023-01-21,Silver
C02111,Jayanagar,2023-09-24,Silver
C02112,Jayanagar,2023-01-28,Bronze
C02113,Indiranagar,2024-11-14,Bronze
C02114,Electronic City,2023-04-08,Bronze
C02115,Koramangala,2024-04-26,Bronze
C02116,BTM Layout,2024-02-21,Bronze
C02117,Indiranagar,2023-06-22,Gold
C02118,Koramangala,2024-08-12,Bronze
C02119,Koramangala,2023-03-21,Silver
C02120,Indiranagar,2024-10-09,Bronze
C02121,Indiranagar,2024-06-24,Bronze
C02122,Koramangala,2024-04-08,Bronze
C02123,Indiranagar,2024-10-04,Silver
C02124,Indiranagar,2023-10-22,Bronze
C02125,Whitefield,2023-07-25,Silver
C02126,Whitefield,2023-04-23,Bronze
C02127,Whitefield,2024-11-05,Silver
C02128,Whitefield,2023-10-21,Silver
C02129,Koramangala,2024-08-28,Bronze
C02130,Koramangala,2023-08-31,Gold
C02131,Indiranagar,2024-11-28,Silver
C02132,Rajajinagar,2024-09-27,Silver
C02133,Yelahanka,2023-08-13,Bronze
C02134,BTM Layout,2023-12-22,Bronze
C02135,Jayanagar,2024-08-02,Silver
C02136,Jayanagar,2023-06-15,Silver
C02137,Whitefield,2023-01-18,Silver
C02138,Rajajinagar,2023-07-30,Silver
C02139,Rajajinagar,2024-03-07,Gold
C02140,Malleshwaram,2023-04-10,Silver
C02141,Hebbal,2023-09-01,Bronze
C02142,HSR Layout,2024-11-01,Silver
C02143,Rajajinagar,2023-02-24,Bronze
C02144,Rajajinagar,2023-02-06,Bronze
C02145,Whitefield,2023-11-06,Silver
C02146,BTM Layout,2023-01-10,Bronze
C02147,Koramangala,2023-01-21,Bronze
C02148,Yelahanka,2023-05-14,Bronze
C02149,Rajajinagar,2023-03-16,Gold
C02150,Koramangala,2024-08-14,Silver
C02151,Electronic City,2023-03-31,Gold
C02152,Koramangala,2024-01-18,Bronze
C02153,Rajajinagar,2024-05-29,Bronze
C02154,Rajajinagar,2024-04-01,Bronze
C02155,Electronic City,2024-04-22,Bronze
C02156,Malleshwaram,2023-09-19,Bronze
C02157,Koramangala,2024-10-10,Bronze
C02158,Indiranagar,2023-02-20,Gold
C02159,HSR Layout,2023-03-20,Silver
C02160,Koramangala,2024-09-16,Bronze
C02161,HSR Layout,2023-02-19,Bronze
C02162,Indiranagar,2023-05-21,Bronze
C02163,HSR Layout,2023-05-07,Bronze
C02164,HSR Layout,2023-01-25,Bronze
C02165,Hebbal,2023-03-27,Bronze
C02166,Indiranagar,2024-02-23,Silver
C02167,Hebbal,2024-04-27,Bronze
C02168,HSR Layout,2023-03-02,Silver
C02169,Whitefield,2024-11-18,Bronze
C02170,Jayanagar,2023-03-11,Bronze
C02171,HSR Layout,2024-05-16,Silver
C02172,Indiranagar,2024-08-07,Bronze
C02173,Jayanagar,2024-01-16,Bronze
C02174,Koramangala,2023-12-25,Silver
C02175,Whitefield,2023-03-21,Bronze
C02176,Jayanagar,2023-06-26,Bronze
C02177,HSR Layout,2024-09-12,Silver
C02178,Malleshwaram,2023-09-12,Bronze
C02179,Indiranagar,2023-01-26,Silver
C02180,BTM Layout,2024-06-16,Bronze
C02181,Rajajinagar,2024-05-14,Silver
C02182,BTM Layout,2023-02-18,Silver
C02183,Malleshwaram,2023-02-07,Bronze
C02184,Koramangala,2023-03-27,Bronze
C02185,Jayanagar,2023-02-07,Bronze
C02186,Indiranagar,2024-03-25,Gold
C02187,Malleshwaram,2023-04-07,Gold
C02188,Electronic City,2024-03-19,Bronze
C02189,Indiranagar,2023-05-09,Silver
C02190,BTM Layout,2024-12-10,Silver
C02191,Koramangala,2024-06-13,Gold
C02192,Jayanagar,2023-10-01,Bronze
C02193,Marathahalli,2023-11-09,Gold
C02194,Koramangala,2023-02-17,Gold
C02195,Electronic City,2023-02-10,Bronze
C02196,Malleshwaram,2024-01-28,Bronze
C02197,Koramangala,2023-01-17,Bronze
C02198,Jayanagar,2024-04-10,Bronze
C02199,Indiranagar,2023-10-07,Bronze
C02200,Marathahalli,2023-04-12,Bronze
C02201,Koramangala,2024-01-27,Bronze
C02202,BTM Layout,2024-02-08,Gold
C02203,Hebbal,2024-06-28,Bronze
C02204,Indiranagar,2023-05-25,Gold
C02205,Whitefield,2024-02-04,Bronze
C02206,Electronic City,2024-09-08,Silver
C02207,Marathahalli,2023-07-17,Silver
C02208,HSR Layout,2024-09-01,Gold
C02209,Koramangala,2024-06-12,Bronze
C02210,Koramangala,2023-11-10,Bronze
C02211,Yelahanka,2024-10-06,Bronze
C02212,HSR Layout,2024-12-06,Bronze
C02213,Hebbal,2023-06-22,Bronze
C02214,HSR Layout,2024-12-16,Bronze
C02215,BTM Layout,2023-01-02,Bronze
C02216,Koramangala,2023-04-05,Bronze
C02217,Koramangala,2023-02-01,Bronze
C02218,BTM Layout,2023-09-26,Silver
C02219,BTM Layout,2024-11-14,Bronze
C02220,Whitefield,2024-03-14,Silver
C02221,Whitefield,2024-03-26,Bronze
C02222,HSR Layout,2023-03-03,Silver
C02223,HSR Layout,2024-01-12,Bronze
C02224,Indiranagar,2023-10-07,Silver
C02225,Hebbal,2023-12-16,Silver
C02226,Indiranagar,2023-07-10,Silver
C02227,Marathahalli,2023-05-28,Bronze
C02228,Koramangala,2024-11-25,Gold
C02229,Koramangala,2024-02-12,Bronze
C02230,Electronic City,2023-10-28,Bronze
C02231,Whitefield,2023-02-23,Bronze
C02232,Electronic City,2024-07-10,Gold
C02233,Koramangala,2023-12-11,Bronze
C02234,BTM Layout,2023-10-10,Bronze
C02235,Marathahalli,2024-05-01,Gold
C02236,Hebbal,2023-04-07,Gold
C02237,Koramangala,2024-01-25,Bronze
C02238,Whitefield,2024-09-22,Gold
C02239,Whitefield,2023-12-05,Silver
C02240,Jayanagar,2023-01-01,Bronze
C02241,Whitefield,2023-06-17,Bronze
C02242,Koramangala,2023-02-10,Silver
C02243,Whitefield,2024-01-01,Bronze
C02244,Indiranagar,2023-09-24,Silver
C02245,Whitefield,2023-04-07,Bronze
C02246,Indiranagar,2024-05-16,Bronze
C02247,Indiranagar,2023-05-09,Silver
C02248,Electronic City,2023-09-07,Bronze
C02249,Whitefield,2024-12-22,Bronze
C02250,Whitefield,2023-02-18,Silver
C02251,Jayanagar,2023-06-30,Silver
C02252,Rajajinagar,2023-08-21,Silver
C02253,Whitefield,2024-01-07,Gold
C02254,Electronic City,2023-06-28,Bronze
C02255,BTM Layout,2024-12-09,Bronze
C02256,Jayanagar,2023-01-04,Silver
C02257,Hebbal,2024-11-23,Bronze
C02258,Rajajinagar,2024-01-26,Silver
C02259,Koramangala,2023-01-28,Silver
C02260,HSR Layout,2023-03-27,Silver
C02261,Marathahalli,2023-03-17,Bronze
C02262,Yelahanka,2023-07-29,Silver
C02263,HSR Layout,2023-09-01,Bronze
C02264,Koramangala,2024-04-13,Silver
C02265,Jayanagar,2023-08-16,Silver
C02266,Koramangala,2024-06-13,Bronze
C02267,Rajajinagar,2023-08-03,Gold
C02268,Jayanagar,2023-07-12,Bronze
C02269,Marathahalli,2023-07-21,Bronze
C02270,Hebbal,2023-08-29,Bronze
C02271,Electronic City,2024-09-03,Silver
C02272,Electronic City,2023-06-30,Gold
C02273,Rajajinagar,2023-07-19,Bronze
C02274,Malleshwaram,2024-11-29,Gold
C02275,Hebbal,2024-04-22,Bronze
C02276,Koramangala,2023-05-20,Silver
C02277,Jayanagar,2024-09-25,Bronze
C02278,Indiranagar,2023-05-14,Bronze
C02279,Hebbal,2023-04-29,Silver
C02280,Electronic City,2023-11-21,Bronze
C02281,HSR Layout,2024-05-19,Gold
C02282,Indiranagar,2023-05-19,Bronze
C02283,Whitefield,2024-07-03,Bronze
C02284,Marathahalli,2023-04-25,Bronze
C02285,Indiranagar,2024-07-24,Silver
C02286,Koramangala,2023-03-11,Silver
C02287,Hebbal,2023-12-06,Silver
C02288,Rajajinagar,2024-04-12,Silver
C02289,Indiranagar,2023-07-13,Silver
C02290,Whitefield,2024-03-22,Silver
C02291,Yelahanka,2024-05-17,Gold
C02292,Marathahalli,2024-04-19,Silver
C02293,Electronic City,2023-10-17,Gold
C02294,Whitefield,2024-07-18,Gold
C02295,Whitefield,2024-06-18,Silver
C02296,Koramangala,2023-08-27,Bronze
C02297,Marathahalli,2024-06-19,Gold
C02298,Koramangala,2024-11-01,Gold
C02299,Koramangala,2024-08-19,Silver
C02300,Marathahalli,2024-06-19,Bronze
C02301,BTM Layout,2024-07-13,Gold
C02302,Rajajinagar,2024-08-10,Silver
C02303,HSR Layout,2023-07-31,Bronze
C02304,HSR Layout,2024-06-10,Gold
C02305,HSR Layout,2023-05-26,Bronze
C02306,Whitefield,2023-09-19,Silver
C02307,Jayanagar,2024-11-13,Bronze
C02308,HSR Layout,2023-07-26,Bronze
C02309,Electronic City,2024-09-07,Bronze
C02310,Hebbal,2023-11-05,Bronze
C02311,Yelahanka,2023-06-03,Silver
C02312,Koramangala,2023-03-12,Silver
C02313,Whitefield,2024-02-05,Gold
C02314,Indiranagar,2023-11-26,Silver
C02315,Whitefield,2024-01-09,Gold
C02316,Whitefield,2023-02-01,Bronze
C02317,Indiranagar,2023-07-15,Silver
C02318,Rajajinagar,2023-01-03,Silver
C02319,Jayanagar,2023-08-09,Bronze
C02320,Hebbal,2024-11-10,Silver
C02321,Koramangala,2023-04-22,Bronze
C02322,Koramangala,2024-05-18,Bronze
C02323,HSR Layout,2023-01-05,Silver
C02324,Koramangala,2024-02-15,Bronze
C02325,Indiranagar,2024-11-03,Silver
C02326,Yelahanka,2023-09-07,Gold
C02327,Indiranagar,2023-05-24,Silver
C02328,Indiranagar,2024-02-21,Bronze
C02329,Electronic City,2023-07-23,Gold
C02330,Jayanagar,2024-10-12,Bronze
C02331,Electronic City,2024-09-11,Bronze
C02332,Whitefield,2024-04-21,Bronze
C02333,Malleshwaram,2024-04-11,Silver
C02334,Koramangala,2024-03-15,Silver
C02335,HSR Layout,2024-06-20,Bronze
C02336,Marathahalli,2023-12-02,Bronze
C02337,Hebbal,2024-12-08,Bronze
C02338,Whitefield,2023-09-10,Bronze
C02339,Jayanagar,2023-01-07,Bronze
C02340,Koramangala,2024-05-24,Silver
C02341,Indiranagar,2024-04-28,Silver
C02342,Koramangala,2024-12-17,Silver
C02343,Marathahalli,2023-10-16,Bronze
C02344,Whitefield,2023-11-07,Gold
C02345,Marathahalli,2024-02-15,Silver
C02346,Koramangala,2023-10-14,Silver
C02347,Hebbal,2024-07-26,Silver
C02348,Malleshwaram,2023-11-09,Bronze
C02349,Koramangala,2024-07-26,Bronze
C02350,Koramangala,2023-11-07,Silver
C02351,Koramangala,2023-06-14,Bronze
C02352,Malleshwaram,2024-12-24,Bronze
C02353,Indiranagar,2024-01-20,Bronze
C02354,Jayanagar,2024-05-30,Silver
C02355,HSR Layout,2024-03-07,Bronze
C02356,Rajajinagar,2023-09-20,Bronze
C02357,HSR Layout,2024-12-10,Gold
C02358,Jayanagar,2023-09-29,Bronze
C02359,Yelahanka,2024-12-25,Bronze
C02360,Koramangala,2023-11-11,Silver
C02361,Malleshwaram,2023-01-17,Bronze
C02362,Koramangala,2023-01-27,Gold
C02363,HSR Layout,2024-12-11,Gold
C02364,Hebbal,2024-01-21,Bronze
C02365,Marathahalli,2023-10-10,Gold
C02366,Marathahalli,2024-08-15,Bronze
C02367,Indiranagar,2024-03-26,Silver
C02368,HSR Layout,2024-04-27,Gold
C02369,Whitefield,2024-05-15,Bronze
C02370,Jayanagar,2023-05-25,Bronze
C02371,HSR Layout,2023-03-06,Silver
C02372,Whitefield,2024-06-15,Silver
C02373,Whitefield,2023-01-16,Gold
C02374,Indiranagar,2024-06-09,Bronze
C02375,Whitefield,2023-04-05,Bronze
C02376,Koramangala,2023-07-11,Silver
C02377,Hebbal,2024-05-31,Bronze
C02378,Electronic City,2024-03-30,Gold
C02379,Koramangala,2024-07-24,Bronze
C02380,Marathahalli,2024-03-21,Gold
C02381,Malleshwaram,2023-02-04,Bronze
C02382,Indiranagar,2024-09-05,Silver
C02383,Koramangala,2023-06-07,Gold
C02384,Koramangala,2023-04-10,Bronze
C02385,Koramangala,2024-10-03,Silver
C02386,Rajajinagar,2023-05-23,Bronze
C02387,Yelahanka,2024-01-27,Bronze
C02388,Koramangala,2023-12-21,Silver
C02389,Marathahalli,2024-07-15,Bronze
C02390,Koramangala,2023-02-02,Gold
C02391,Electronic City,2023-03-19,Silver
C02392,Rajajinagar,2023-10-31,Bronze
C02393,Whitefield,2023-12-12,Bronze
C02394,Koramangala,2024-07-29,Silver
C02395,Electronic City,2024-03-18,Silver
C02396,Yelahanka,2023-04-19,Bronze
C02397,Indiranagar,2024-12-15,Bronze
C02398,Indiranagar,2023-12-02,Bronze
C02399,Koramangala,2024-12-05,Silver
C02400,Jayanagar,2024-12-23,Bronze
C02401,Electronic City,2023-02-07,Silver
C02402,Rajajinagar,2024-01-05,Gold
C02403,Rajajinagar,2023-11-05,Silver
C02404,Hebbal,2023-12-30,Bronze
C02405,Rajajinagar,2023-08-15,Gold
C02406,Indiranagar,2024-02-12,Silver
C02407,Jayanagar,2023-12-26,Bronze
C02408,Whitefield,2023-05-16,Bronze
C02409,Whitefield,2023-07-30,Bronze
C02410,BTM Layout,2023-04-18,Bronze
C02411,Marathahalli,2024-09-07,Silver
C02412,Yelahanka,2024-05-09,Gold
C02413,HSR Layout,2023-10-10,Bronze
C02414,Jayanagar,2023-10-16,Bronze
C02415,HSR Layout,2023-02-27,Bronze
C02416,Koramangala,2023-07-31,Bronze
C02417,Indiranagar,2024-11-05,Bronze
C02418,Jayanagar,2023-01-23,Bronze
C02419,Koramangala,2023-04-17,Bronze
C02420,BTM Layout,2024-09-09,Bronze
C02421,Koramangala,2024-01-15,Bronze
C02422,Indiranagar,2023-01-24,Bronze
C02423,Rajajinagar,2023-12-24,Bronze
C02424,Koramangala,2024-07-01,Bronze
C02425,Hebbal,2023-09-09,Bronze
C02426,Marathahalli,2023-10-06,Silver
C02427,Koramangala,2024-04-05,Silver
C02428,Marathahalli,2024-03-13,Bronze
C02429,Electronic City,2024-10-21,Bronze
C02430,Rajajinagar,2023-06-30,Silver
C02431,Malleshwaram,2023-07-21,Bronze
C02432,Marathahalli,2023-04-24,Silver
C02433,Electronic City,2024-04-30,Silver
C02434,Whitefield,2024-01-25,Bronze
C02435,Marathahalli,2023-09-11,Silver
C02436,BTM Layout,2024-05-22,Gold
C02437,Electronic City,2023-10-02,Bronze
C02438,Marathahalli,2023-05-23,Bronze
C02439,HSR Layout,2024-01-30,Bronze
C02440,Rajajinagar,2023-11-15,Bronze
C02441,Yelahanka,2023-10-23,Gold
C02442,Indiranagar,2023-11-21,Bronze
C02443,Indiranagar,2024-10-29,Gold
C02444,Jayanagar,2023-06-07,Gold
C02445,HSR Layout,2023-07-21,Bronze
C02446,Electronic City,2024-02-17,Bronze
C02447,Koramangala,2023-02-04,Gold
C02448,HSR Layout,2023-04-17,Silver
C02449,Electronic City,2024-02-18,Bronze
C02450,Electronic City,2024-01-08,Bronze
C02451,Electronic City,2024-04-21,Bronze
C02452,Marathahalli,2023-03-24,Bronze
C02453,Electronic City,2024-09-15,Gold
C02454,Rajajinagar,2023-12-21,Silver
C02455,Electronic City,2023-04-24,Bronze
C02456,Jayanagar,2023-08-16,Bronze
C02457,Electronic City,2023-06-16,Silver
C02458,Koramangala,2023-11-27,Bronze
C02459,Indiranagar,2023-12-09,Silver
C02460,Jayanagar,2023-11-13,Silver
C02461,Hebbal,2023-12-03,Bronze
C02462,Marathahalli,2024-10-24,Bronze
C02463,Koramangala,2024-12-01,Bronze
C02464,Electronic City,2023-12-24,Bronze
C02465,Indiranagar,2024-12-04,Bronze
C02466,Marathahalli,2024-08-20,Gold
C02467,Malleshwaram,2024-08-21,Bronze
C02468,Electronic City,2023-06-14,Gold
C02469,Electronic City,2023-11-17,Silver
C02470,Whitefield,2023-09-15,Silver
C02471,HSR Layout,2023-03-12,Gold
C02472,Hebbal,2023-02-24,Silver
C02473,Marathahalli,2024-03-30,Bronze
C02474,Jayanagar,2023-11-04,Bronze
C02475,Whitefield,2024-08-25,Silver
C02476,Koramangala,2024-05-03,Bronze
